fitness
-0.2704507512520868
-0.27100723427935447
-0.27100723427935447
-0.2704507512520868
-0.27100723427935447
-0.09905397885364496
-0.09237618252643294
-0.09905397885364496
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.2704507512520868
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.09905397885364496
-0.27100723427935447
-0.09905397885364496
-0.27100723427935447
-0.10127991096271564
-0.09905397885364496
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.09905397885364496
-0.27100723427935447
-0.2704507512520868
-0.09905397885364496
-0.09905397885364496
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.09237618252643294
-0.09237618252643294
-0.09237618252643294
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.2704507512520868
-0.27100723427935447
-0.27100723427935447
-0.09905397885364496
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.2704507512520868
-0.2704507512520868
-0.27100723427935447
-0.2704507512520868
-0.2704507512520868
-0.27100723427935447
-0.09905397885364496
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.09905397885364496
-0.09905397885364496
-0.27100723427935447
-0.2704507512520868
-0.27100723427935447
-0.2704507512520868
-0.09905397885364496
-0.2704507512520868
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.09905397885364496
-0.27100723427935447
-0.09237618252643294
-0.27100723427935447
-0.27100723427935447
-0.2704507512520868
-0.09905397885364496
-0.27100723427935447
-0.09905397885364496
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.09237618252643294
-0.09237618252643294
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.27100723427935447
-0.09905397885364496
-0.27100723427935447
